epoch,loss,val_loss,training_time,-1
0.0,0.0026255231350660324,0.0006071993266232312,,
1.0,0.0016684829024598002,0.0005091010243631899,,
2.0,0.0014125665184110403,0.0006104201311245561,,
3.0,0.0012612070422619581,0.0005643232143484056,,
4.0,0.0011919080279767513,0.0007200640393421054,,
5.0,0.0011440300149843097,0.000559738022275269,,
6.0,0.0011186511255800724,0.0005742445937357843,,
7.0,0.0010333422105759382,0.0005614544497802854,,
8.0,0.0010138953803107142,0.00046207476407289505,,
9.0,0.0009851237991824746,0.0005208442453294992,,
10.0,0.000972916663158685,0.0005316520691849291,,
11.0,0.0009713722974993289,0.0005670214304700494,,
12.0,0.0009371137130074203,0.0005816483753733337,,
13.0,0.0009110557730309665,0.00047853714204393327,,
14.0,0.0008924787398427725,0.0004937361227348447,,
15.0,0.0008962180581875145,0.0005516847595572472,,
16.0,0.0008603911846876144,0.0005476364749483764,,
17.0,0.0008746272651478648,0.0005055954097770154,,
18.0,0.0008545640157535672,0.0004994666669517756,,
19.0,0.0008376609184779227,0.0005190768861211836,,
20.0,0.0008547030738554895,0.0005783319938927889,,
21.0,0.0008275402360595763,0.0005161488661542535,,
22.0,0.0008306498639285564,0.0005003171390853822,,
23.0,0.0008192672394216061,0.000614240940194577,,
24.0,0.0008049929165281355,0.000542983238119632,,
25.0,0.0008133918745443225,0.0005056717782281339,,
26.0,0.0007911804714240134,0.0005031930631957948,,
27.0,0.0008245749631896615,0.0005847180727869272,,
28.0,0.0007653904031030834,0.000538849679287523,,
,,,,295.64844584465027
