epoch,loss,val_loss,training_time,-1
0.0,0.004061661195009947,0.0027480684220790863,,
1.0,0.0024969896767288446,0.0016514667076990008,,
2.0,0.0020225299522280693,0.00236907578073442,,
3.0,0.001834109309129417,0.0018598414026200771,,
4.0,0.001659257453866303,0.0029472154565155506,,
5.0,0.0015860338462516665,0.004859974607825279,,
6.0,0.0015774181811138988,0.004315686412155628,,
7.0,0.0014937595697119832,0.003656524932011962,,
8.0,0.001459962804801762,0.003035797504708171,,
9.0,0.001387841417454183,0.0037228178698569536,,
10.0,0.001395122380927205,0.002989229978993535,,
11.0,0.001310289022512734,0.003540951060131192,,
12.0,0.0013374118134379387,0.004065067507326603,,
13.0,0.001313359709456563,0.003956464119255543,,
14.0,0.001277852337807417,0.005030920263379812,,
15.0,0.0012896921252831817,0.004931560717523098,,
16.0,0.001235414296388626,0.004775265697389841,,
17.0,0.0012565248180180788,0.0053412411361932755,,
18.0,0.0012007664190605283,0.004445407073944807,,
19.0,0.0012067749630659819,0.0045047844760119915,,
20.0,0.0012076521525159478,0.0053590890020132065,,
21.0,0.0011975073721259832,0.005718862637877464,,
22.0,0.0011459001107141376,0.006347245536744595,,
23.0,0.0012061126763001084,0.005528506822884083,,
24.0,0.0011699001770466566,0.007013652939349413,,
25.0,0.0011671390384435654,0.007332577370107174,,
26.0,0.0011547580361366272,0.006412850692868233,,
27.0,0.001132944249548018,0.0063718631863594055,,
28.0,0.0011470424942672253,0.00656280480325222,,
29.0,0.0011422575917094946,0.007412878796458244,,
30.0,0.0011096099624410272,0.007030010689049959,,
31.0,0.0010922770015895367,0.007389879319816828,,
,,,,531.5360054969788
